p_removed,n,realization,graph_file,sweep_file,mean_degree,n_edges,seed,tmin,tmax,steps,warmup,samples
0.1,28,11,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p100/diluted_N28_p100_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p100/diluted_N28_p100_r011_sweep.csv,5.400054664723032,59271,1012141,3.5,4.8,51,4000,3000
0.2,28,0,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r000_sweep.csv,4.800018221574344,52685,1002042,3.0,4.3,51,4000,3000
0.2,28,1,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r001_sweep.csv,4.800018221574344,52685,1003051,3.0,4.3,51,4000,3000
0.2,28,2,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r002_sweep.csv,4.800018221574344,52685,1004060,3.0,4.3,51,4000,3000
0.2,28,3,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r003_sweep.csv,4.800018221574344,52685,1005069,3.0,4.3,51,4000,3000
0.2,28,4,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r004_sweep.csv,4.800018221574344,52685,1006078,3.0,4.3,51,4000,3000
0.2,28,5,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r005_sweep.csv,4.800018221574344,52685,1007087,3.0,4.3,51,4000,3000
0.2,28,6,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r006_sweep.csv,4.800018221574344,52685,1008096,3.0,4.3,51,4000,3000
0.2,28,7,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r007_sweep.csv,4.800018221574344,52685,1009105,3.0,4.3,51,4000,3000
0.2,28,8,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r008_sweep.csv,4.800018221574344,52685,1010114,3.0,4.3,51,4000,3000
0.2,28,9,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r009_sweep.csv,4.800018221574344,52685,1011123,3.0,4.3,51,4000,3000
0.2,28,10,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r010_sweep.csv,4.800018221574344,52685,1012132,3.0,4.3,51,4000,3000
0.2,28,11,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p200/diluted_N28_p200_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p200/diluted_N28_p200_r011_sweep.csv,4.800018221574344,52685,1013141,3.0,4.3,51,4000,3000
0.3,28,0,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r000_sweep.csv,4.200072886297376,46100,1003042,2.4,3.8,51,4000,3000
0.3,28,1,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r001_sweep.csv,4.200072886297376,46100,1004051,2.4,3.8,51,4000,3000
0.3,28,2,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r002_sweep.csv,4.200072886297376,46100,1005060,2.4,3.8,51,4000,3000
0.3,28,3,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r003_sweep.csv,4.200072886297376,46100,1006069,2.4,3.8,51,4000,3000
0.3,28,4,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r004_sweep.csv,4.200072886297376,46100,1007078,2.4,3.8,51,4000,3000
0.3,28,5,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r005_sweep.csv,4.200072886297376,46100,1008087,2.4,3.8,51,4000,3000
0.3,28,6,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r006_sweep.csv,4.200072886297376,46100,1009096,2.4,3.8,51,4000,3000
0.3,28,7,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r007_sweep.csv,4.200072886297376,46100,1010105,2.4,3.8,51,4000,3000
0.3,28,8,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r008_sweep.csv,4.200072886297376,46100,1011114,2.4,3.8,51,4000,3000
0.3,28,9,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r009_sweep.csv,4.200072886297376,46100,1012123,2.4,3.8,51,4000,3000
0.3,28,10,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r010_sweep.csv,4.200072886297376,46100,1013132,2.4,3.8,51,4000,3000
0.3,28,11,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p300/diluted_N28_p300_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p300/diluted_N28_p300_r011_sweep.csv,4.200072886297376,46100,1014141,2.4,3.8,51,4000,3000
0.4,28,0,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r000_sweep.csv,3.600036443148688,39514,1004042,1.8,3.2,51,4000,3000
0.4,28,1,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r001_sweep.csv,3.600036443148688,39514,1005051,1.8,3.2,51,4000,3000
0.4,28,2,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r002_sweep.csv,3.600036443148688,39514,1006060,1.8,3.2,51,4000,3000
0.4,28,3,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r003_sweep.csv,3.600036443148688,39514,1007069,1.8,3.2,51,4000,3000
0.4,28,4,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r004_sweep.csv,3.600036443148688,39514,1008078,1.8,3.2,51,4000,3000
0.4,28,5,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r005_sweep.csv,3.600036443148688,39514,1009087,1.8,3.2,51,4000,3000
0.4,28,6,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r006_sweep.csv,3.600036443148688,39514,1010096,1.8,3.2,51,4000,3000
0.4,28,7,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r007_sweep.csv,3.600036443148688,39514,1011105,1.8,3.2,51,4000,3000
0.4,28,8,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r008_sweep.csv,3.600036443148688,39514,1012114,1.8,3.2,51,4000,3000
0.4,28,9,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r009_sweep.csv,3.600036443148688,39514,1013123,1.8,3.2,51,4000,3000
0.4,28,10,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r010_sweep.csv,3.600036443148688,39514,1014132,1.8,3.2,51,4000,3000
0.4,28,11,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p400/diluted_N28_p400_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p400/diluted_N28_p400_r011_sweep.csv,3.600036443148688,39514,1015141,1.8,3.2,51,4000,3000
0.5,28,0,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r000_sweep.csv,3.0,32928,1005042,1.3,2.7,51,4000,3000
0.5,28,1,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r001_sweep.csv,3.0,32928,1006051,1.3,2.7,51,4000,3000
0.5,28,2,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r002_sweep.csv,3.0,32928,1007060,1.3,2.7,51,4000,3000
0.5,28,3,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r003_sweep.csv,3.0,32928,1008069,1.3,2.7,51,4000,3000
0.5,28,4,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r004_sweep.csv,3.0,32928,1009078,1.3,2.7,51,4000,3000
0.5,28,5,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r005_sweep.csv,3.0,32928,1010087,1.3,2.7,51,4000,3000
0.5,28,6,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r006_sweep.csv,3.0,32928,1011096,1.3,2.7,51,4000,3000
0.5,28,7,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r007_sweep.csv,3.0,32928,1012105,1.3,2.7,51,4000,3000
0.5,28,8,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r008_sweep.csv,3.0,32928,1013114,1.3,2.7,51,4000,3000
0.5,28,9,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r009_sweep.csv,3.0,32928,1014123,1.3,2.7,51,4000,3000
0.5,28,10,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r010_sweep.csv,3.0,32928,1015132,1.3,2.7,51,4000,3000
0.5,28,11,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/graphs/N28/p500/diluted_N28_p500_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N28/raw/dilution/sweeps/N28/p500/diluted_N28_p500_r011_sweep.csv,3.0,32928,1016141,1.3,2.7,51,4000,3000
