p_removed,tc_mean,tc_err,chi_peak_mean,chi_peak_err,mean_degree,mean_degree_err,n_realizations,tc_over_tc0,tc_over_tc0_err
0.0,4.529200214821225,0.028177672239628623,120.39705122067244,37.267269731515064,6.0,0.0,4,1.0,0.0
0.1,4.04563330791638,0.0048080894515185385,103.49289714664822,11.04206501376601,5.400028935185186,2.67795869548738e-16,12,0.8932334884816011,0.005657592908982925
0.2,3.5541275523005313,0.00639481566758462,132.86007850956716,18.941732601359117,4.80005787037037,2.67795869548738e-16,12,0.7847141622642572,0.00508203836317373
0.3,3.0801712087160733,0.005928604650638456,115.11274228001032,14.8636226799287,4.200086805555555,2.67795869548738e-16,12,0.6800695625326099,0.0044288001989240145
0.4,2.519803845706299,0.06321591901048342,156.24203505582287,41.48498618704542,3.600115740740741,0.0,12,0.5563463141815999,0.014380174067458909
0.5,1.9994192760838143,0.04980569923831349,202.49642048851092,40.059505934905125,3.0,0.0,12,0.4414508481080108,0.011334350235547805
