n,p_removed,realization,seed,tmin,tmax,steps,warmup,samples,mean_degree,n_edges,graph_file,sweep_file,completed_at
24,0.1,7,1008105,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r007_sweep.csv,2026-03-08T20:51:24.510261+00:00
24,0.1,6,1007096,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r006_sweep.csv,2026-03-08T20:51:24.811204+00:00
24,0.1,9,1010123,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r009_sweep.csv,2026-03-08T20:53:56.057061+00:00
24,0.1,8,1009114,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r008_sweep.csv,2026-03-08T20:53:56.598586+00:00
24,0.1,11,1012141,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r011_sweep.csv,2026-03-08T20:53:56.730490+00:00
24,0.1,10,1011132,3.5,4.8,51,4000,3000,5.400028935185185,37325,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p100/diluted_N24_p100_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p100/diluted_N24_p100_r010_sweep.csv,2026-03-08T20:53:56.753189+00:00
24,0.2,3,1005069,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r003_sweep.csv,2026-03-08T20:56:32.091876+00:00
24,0.2,2,1004060,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r002_sweep.csv,2026-03-08T20:56:32.647569+00:00
24,0.2,0,1002042,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r000_sweep.csv,2026-03-08T20:56:32.669686+00:00
24,0.2,1,1003051,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r001_sweep.csv,2026-03-08T20:56:33.524765+00:00
24,0.2,4,1006078,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r004_sweep.csv,2026-03-08T20:59:10.708649+00:00
24,0.2,5,1007087,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r005_sweep.csv,2026-03-08T20:59:11.247815+00:00
24,0.2,6,1008096,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r006_sweep.csv,2026-03-08T20:59:11.273115+00:00
24,0.2,7,1009105,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r007_sweep.csv,2026-03-08T20:59:12.774736+00:00
24,0.2,8,1010114,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r008_sweep.csv,2026-03-08T21:01:39.092460+00:00
24,0.2,9,1011123,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r009_sweep.csv,2026-03-08T21:01:40.147357+00:00
24,0.2,10,1012132,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r010_sweep.csv,2026-03-08T21:01:40.773812+00:00
24,0.2,11,1013141,3.0,4.3,51,4000,3000,4.80005787037037,33178,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p200/diluted_N24_p200_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p200/diluted_N24_p200_r011_sweep.csv,2026-03-08T21:01:41.150315+00:00
24,0.3,0,1003042,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r000_sweep.csv,2026-03-08T21:03:58.093871+00:00
24,0.3,2,1005060,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r002_sweep.csv,2026-03-08T21:03:58.871627+00:00
24,0.3,1,1004051,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r001_sweep.csv,2026-03-08T21:03:59.122428+00:00
24,0.3,3,1006069,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r003_sweep.csv,2026-03-08T21:04:00.542653+00:00
24,0.3,4,1007078,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r004_sweep.csv,2026-03-08T21:06:19.808562+00:00
24,0.3,5,1008087,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r005_sweep.csv,2026-03-08T21:06:21.617390+00:00
24,0.3,6,1009096,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r006_sweep.csv,2026-03-08T21:06:21.755248+00:00
24,0.3,7,1010105,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r007_sweep.csv,2026-03-08T21:06:24.055748+00:00
24,0.3,8,1011114,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r008_sweep.csv,2026-03-08T21:08:48.498036+00:00
24,0.3,10,1013132,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r010_sweep.csv,2026-03-08T21:08:50.714283+00:00
24,0.3,9,1012123,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r009_sweep.csv,2026-03-08T21:08:50.918468+00:00
24,0.3,11,1014141,2.4,3.8,51,4000,3000,4.200086805555555,29031,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p300/diluted_N24_p300_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p300/diluted_N24_p300_r011_sweep.csv,2026-03-08T21:08:54.582531+00:00
24,0.4,0,1004042,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r000_sweep.csv,2026-03-08T21:11:27.250552+00:00
24,0.4,1,1005051,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r001_sweep.csv,2026-03-08T21:11:29.864297+00:00
24,0.4,2,1006060,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r002_sweep.csv,2026-03-08T21:11:30.375401+00:00
24,0.4,3,1007069,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r003_sweep.csv,2026-03-08T21:11:34.626786+00:00
24,0.4,4,1008078,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r004_sweep.csv,2026-03-08T21:14:04.488242+00:00
24,0.4,5,1009087,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r005_sweep.csv,2026-03-08T21:14:08.139954+00:00
24,0.4,6,1010096,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r006_sweep.csv,2026-03-08T21:14:08.619428+00:00
24,0.4,7,1011105,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r007_sweep.csv,2026-03-08T21:14:11.831213+00:00
24,0.4,8,1012114,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r008_sweep.csv,2026-03-08T21:16:39.431389+00:00
24,0.4,9,1013123,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r009_sweep.csv,2026-03-08T21:16:43.160364+00:00
24,0.4,10,1014132,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r010_sweep.csv,2026-03-08T21:16:44.077640+00:00
24,0.4,11,1015141,1.8,3.2,51,4000,3000,3.600115740740741,24884,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p400/diluted_N24_p400_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p400/diluted_N24_p400_r011_sweep.csv,2026-03-08T21:16:46.141998+00:00
24,0.5,0,1005042,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r000_sweep.csv,2026-03-08T21:19:09.163125+00:00
24,0.5,1,1006051,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r001_sweep.csv,2026-03-08T21:19:12.647232+00:00
24,0.5,2,1007060,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r002_sweep.csv,2026-03-08T21:19:13.951660+00:00
24,0.5,3,1008069,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r003_sweep.csv,2026-03-08T21:19:16.905146+00:00
24,0.5,4,1009078,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r004_sweep.csv,2026-03-08T21:21:43.195620+00:00
24,0.5,5,1010087,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r005_sweep.csv,2026-03-08T21:21:46.250768+00:00
24,0.5,6,1011096,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r006_sweep.csv,2026-03-08T21:21:47.252042+00:00
24,0.5,7,1012105,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r007_sweep.csv,2026-03-08T21:21:50.174490+00:00
24,0.5,8,1013114,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r008_sweep.csv,2026-03-08T21:24:07.240353+00:00
24,0.5,9,1014123,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r009_sweep.csv,2026-03-08T21:24:09.763145+00:00
24,0.5,10,1015132,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r010_sweep.csv,2026-03-08T21:24:10.248090+00:00
24,0.5,11,1016141,1.3,2.7,51,4000,3000,3.0,20736,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/graphs/N24/p500/diluted_N24_p500_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N24/raw/dilution/sweeps/N24/p500/diluted_N24_p500_r011_sweep.csv,2026-03-08T21:24:12.313154+00:00
