n,p_removed,realization,tc_chi_peak,chi_peak,peak_method,mean_degree,n_edges,graph_file,sweep_file
32,0.1,4,4.046701785555276,115.40738074714318,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r004_sweep.csv
32,0.1,5,4.056552753683773,74.52359695069026,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r005_sweep.csv
32,0.1,6,4.04739356344413,278.3910965574905,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r006_sweep.csv
32,0.1,7,3.5,844.048837,grid_edge,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r007_sweep.csv
32,0.1,8,4.065160896324476,52.357595533831045,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r008_sweep.csv
32,0.1,9,4.0213285186568255,100.1596879742574,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r009_sweep.csv
32,0.1,10,4.066271290200732,96.87921592174098,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r010_sweep.csv
32,0.1,11,4.0589244111483795,126.03139454999472,quadratic,5.4000244140625,88474,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p100/diluted_N32_p100_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p100/diluted_N32_p100_r011_sweep.csv
32,0.2,0,3.613647242873623,52.73613194504287,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r000_sweep.csv
32,0.2,1,3.6007959699336856,73.78113190026488,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r001_sweep.csv
32,0.2,2,3.566323164056169,250.55510152643544,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r002_sweep.csv
32,0.2,3,3.5720786347567333,219.41673127841204,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r003_sweep.csv
32,0.2,4,3.5498135303656304,214.96876715356484,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r004_sweep.csv
32,0.2,5,3.574224270982648,208.53325992403552,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r005_sweep.csv
32,0.2,6,3.5738687828686926,211.9052999722771,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r006_sweep.csv
32,0.2,7,3.52025523817346,277.4074767995626,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r007_sweep.csv
32,0.2,8,3.5474855367376543,234.86261052964255,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r008_sweep.csv
32,0.2,9,3.208003882215719,507.4728023046627,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r009_sweep.csv
32,0.2,10,3.551990590109334,149.44815612141974,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r010_sweep.csv
32,0.2,11,3.5767590904726294,69.85790802072734,quadratic,4.800048828125,78644,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p200/diluted_N32_p200_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p200/diluted_N32_p200_r011_sweep.csv
32,0.3,0,3.0783608905328808,130.42473834194243,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r000_sweep.csv
32,0.3,1,3.128175972002514,73.64256539521739,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r001_sweep.csv
32,0.3,2,3.081306583272987,107.32314735767432,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r002_sweep.csv
32,0.3,3,3.0735387934948344,113.24593851924874,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r003_sweep.csv
32,0.3,4,3.1014099203112573,71.00804239802528,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r004_sweep.csv
32,0.3,5,3.100972417444347,45.19729534408543,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r005_sweep.csv
32,0.3,6,3.098827657437787,107.54932019999252,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r006_sweep.csv
32,0.3,7,3.0726230317655214,172.23272670409642,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r007_sweep.csv
32,0.3,8,2.484000676699424,839.6832284908742,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r008_sweep.csv
32,0.3,9,3.0764900738557612,177.1267972693313,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r009_sweep.csv
32,0.3,10,3.0569467776880708,66.71047712140717,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r010_sweep.csv
32,0.3,11,3.0513297021621577,146.8577852784656,quadratic,4.20001220703125,68813,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p300/diluted_N32_p300_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p300/diluted_N32_p300_r011_sweep.csv
32,0.4,0,2.0240002909057524,491.54298205208033,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r000_sweep.csv
32,0.4,1,2.5587357606929193,136.47917390149087,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r001_sweep.csv
32,0.4,2,2.5696278496831284,116.63601938338252,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r002_sweep.csv
32,0.4,3,2.560283159728499,129.73894224350806,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r003_sweep.csv
32,0.4,4,2.583602972344586,125.62989308254328,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r004_sweep.csv
32,0.4,5,1.9400054956063348,133.04066310892813,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r005_sweep.csv
32,0.4,6,2.591709941687459,46.430339608486975,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r006_sweep.csv
32,0.4,7,2.5854641010387,78.76390252332203,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r007_sweep.csv
32,0.4,8,2.613649999807905,95.41402771999128,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r008_sweep.csv
32,0.4,9,2.583139177291441,214.3740418937523,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r009_sweep.csv
32,0.4,10,2.6404222760708733,69.7663200898096,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r010_sweep.csv
32,0.4,11,2.5906157266047174,111.83454682212324,quadratic,3.60003662109375,58983,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p400/diluted_N32_p400_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p400/diluted_N32_p400_r011_sweep.csv
32,0.5,0,1.3360838123364756,193.2373720315518,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r000.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r000_sweep.csv
32,0.5,1,1.3840008816121674,836.8098738302942,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r001.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r001_sweep.csv
32,0.5,2,1.8880172217083744,512.3999653966166,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r002.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r002_sweep.csv
32,0.5,3,1.5520004997570922,626.0623631996568,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r003.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r003_sweep.csv
32,0.5,4,1.8881376184608911,218.00189049832989,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r004.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r004_sweep.csv
32,0.5,5,1.3,583.450692,grid_edge,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r005.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r005_sweep.csv
32,0.5,6,1.8510175205577943,325.4425521453377,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r006.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r006_sweep.csv
32,0.5,7,1.3560005618845803,686.2657402772456,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r007.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r007_sweep.csv
32,0.5,8,2.110048774598694,90.85566787124844,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r008.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r008_sweep.csv
32,0.5,9,1.7760060948270593,535.435641289223,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r009.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r009_sweep.csv
32,0.5,10,1.4960018205132304,322.9253263629507,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r010.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r010_sweep.csv
32,0.5,11,1.8600150015906052,599.2972812205553,quadratic,3.0,49152,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/graphs/N32/p500/diluted_N32_p500_r011.json,/Volumes/Untitled/publishing_data/dilution_publish_v1/size_N32/raw/dilution/sweeps/N32/p500/diluted_N32_p500_r011_sweep.csv
